user_id	name
A3KWR8J6CUUU63	Mimi
A3KUVPJHTGGLTB	Amy Benjamin
A216GVMBM978DE	Loves to read
A2FEM4XI55SY0W	Charlyn Gee
A277TO3PKKNYDH	Rhianna Walker
ADEZOPMPKK146	Amazon Customer
A108XP24UESKSV	E. Kay
A2SH7OWE8QJYNC	Delamaine
AAS4E02BPFAMT	AlleyCat
A3J1B9AQYC9ZM0	Debbie R. Greggs
A2N786KHIFCKJ8	Mike
A1ZO9D554VQO9F	Jadecat
AOEUN9718KVRD	Bigslacker
A32NEDX6UVV8DE	JGS
A2FNA5903D9E6Y	Carol T.
A1LUK8APLC16WK	Lynne Hersh
A34SQMSWWKU189	Rebecca21
ABOTQDXWRU51G	Alisha
AX329NHW6B7BA	Kindle Customer Abby
AVEOVIRYPMCSN	Bookworm
A1A2ATQ44P2A7Y	Roxana
A3H5QGH5OD2XGX	kim*designer
A13GZCHAMKWYBT	lizardwitch
A2RYWPOL4NN2KG	Raed Haed
A2KJQX0MK4E8GY	Susan
A3I2NABLA9HTUP	K. Wyngaarden
A3IGCB651CBUS5	Rose
A32O98PFC3OP7K	A Gamer at Heart
A1LHAXBM5GBJS2	Scooter McGavin
A3PEOF0GX4EN38	Aalea1
AGV6KOEXODL1U	Candace Hassell
AYNTULRNAIPNY	Young@Heart
